NCES,Low,High , Name, District, County, Address, City, State, ZIP, Phone,Locale,Charter,Students,Teachers,Ratio,Free ,Reduced , Certified,Type,Status
390483703230,5,8,Springfield Intermediate Middle School,Springfield Local,Mahoning County,11333 Youngstown Pittsburgh Rd,New Middletown,OH,44442,(330)542-3624,Rural: Fringe,No,282,19.00,14.84,–,–,3,Regular,Open
390500603827,7,12,Springfield Junior/Senior High School,Springfield Local,Summit County,1880 Canton Road,Akron,OH,44312,(330)798-1002,Suburb: Large,No,828,45.53,18.19,380,47,–,Regular,Open
390482203155,6,8,Springfield Middle School,Springfield Local,Lucas County,6900 Hall St,Holland,OH,43528,(419)867-5641,Suburb: Large,No,744,48.00,15.50,491,110,–,Regular,Open
390055105263,KG,8,Springfield Preparatory and Fitness Academy,Springfield Preparatory and Fitness Academy,Clark County,1615 Selma Rd,Springfield,OH,45505,(937)323-6250,City: Small,Yes,140,18.00,7.78,–,–,76,Regular,Open
390500610833,PK,PK,Springfield Preschool Center,Springfield Local,Summit County,2141 Pickle Rd,Akron,OH,44312,(330)798-1111,Suburb: Large,No,60,2.00,30.00,–,–,3,Regular,Open
390448100117,9,12,SPRINGFIELD SCHOOL OF INNOVATION,Springfield City School District,Clark County,601 Selma Rd,Springfield,OH,45505,(937)505-4120,City: Small,No,187,18.00,10.39,–,–,182,Regular,Open
391005710875,KG,5,Springfield Sports Academy,Springfield Sports Academy,†,501 S Wittenberg Ave,Springfield,OH,45506,(937)660-3172,N,Yes,†,†,†,†,†,†,Regular,New
390515304089,7,12,Springfield-Clark County,Springfield-Clark County,Clark County,1901 Selma Rd,Springfield,OH,45505,(937)325-7368,City: Small,No,594,52.00,11.42,214,23,–,Vocational,Open
390442905872,KG,6,Springmill STEM Elementary,Mansfield City,Richland County,1200 Nestor Dr,Mansfield,OH,44906,(419)525-6348,City: Small,No,215,13.40,16.04,–,–,212,Regular,Open
390447101580,KG,6,St Bernard-Elmwood Place Elementary School,St Bernard-Elmwood Place City,Hamilton County,4515 Tower Ave,Saint Bernard,OH,45217,(513)482-7110,Suburb: Large,No,269,17.82,15.10,171,29,–,Regular,Open
390447101581,7,12,St Bernard-Elmwood Place Junior/Senior High School,St Bernard-Elmwood Place City,Hamilton County,4615 Tower Ave,Saint Bernard,OH,45217,(513)482-7100,Suburb: Large,No,351,26.00,13.50,237,24,–,Regular,Open
390459902399,PK,4,St Clairsville Elementary School,St Clairsville-Richland City,Belmont County,120 Norris St,Saint Clairsville,OH,43950,(740)695-0783,Suburb: Small,No,600,36.80,16.30,132,37,–,Regular,Open
390459902398,9,12,St Clairsville High School,St Clairsville-Richland City,Belmont County,102 Woodrow Ave,Saint Clairsville,OH,43950,(740)695-1584,Suburb: Small,No,482,22.88,21.07,–,–,3,Regular,Open
390459902397,5,8,St Clairsville Middle School,St Clairsville-Richland City,Belmont County,104 Woodrow Ave,Saint Clairsville,OH,43950,(740)659-1591,Suburb: Small,No,510,30.23,16.87,175,49,–,Regular,Open
390485803306,PK,4,St Henry Elementary School,St Henry Consolidated Local,Mercer County,251 E Columbus St,Saint Henry,OH,45883,(419)678-4834,Rural: Distant,No,439,23.45,18.72,18,5,–,Regular,Open
390485803305,9,12,St Henry High School,St Henry Consolidated Local,Mercer County,391 E Columbus St,Saint Henry,OH,45883,(419)678-4834,Rural: Distant,No,308,15.65,19.68,22,19,–,Regular,Open
390485803307,5,8,St Henry Middle School,St Henry Consolidated Local,Mercer County,381 E Columbus St,Saint Henry,OH,45883,(419)678-4834,Rural: Distant,No,273,16.80,16.25,–,–,3,Regular,Open
390447201585,9,12,St Marys Memorial High School,St Marys City,Auglaize County,2250 State Route 66 N,Saint Marys,OH,45885,(419)394-4011,Rural: Fringe,No,636,35.00,18.17,–,–,3,Regular,Open
390447201588,3,5,St Marys West Intermediate School,St Marys City,Auglaize County,1301 W High St,Saint Marys,OH,45885,(419)394-2016,Town: Distant,No,430,20.64,20.83,140,46,–,Regular,Open
390447201583,KG,2,St. Marys East Primary School,St Marys City,Auglaize County,650 Armstrong St,Saint Marys,OH,45885,(419)394-2616,Town: Distant,No,429,22.43,19.13,134,43,–,Regular,Open
390447201584,6,8,St. Marys Middle School,St Marys City,Auglaize County,2250 St. Rt. 66 N,Saint Marys,OH,45885,(419)394-2112,Rural: Fringe,No,454,22.50,20.18,261,103,–,Regular,Open
390483003200,KG,3,Stadium Drive Elementary School,Boardman Local,Mahoning County,111 Stadium Dr,Youngstown,OH,44512,(330)726-3428,Suburb: Large,No,352,18.66,18.86,122,15,–,Regular,Open
390046705026,KG,8,Stambaugh Charter Academy,Stambaugh Charter Academy,Mahoning County,2420 Donald Ave,Youngstown,OH,44509,(330)792-4806,City: Small,Yes,479,42.50,11.27,–,–,390,Regular,Open
390477902994,PK,6,Stanton Elementary School,Edison Local,Jefferson County,14890 State Route 213,Hammondsville,OH,43930,(330)532-1594,Rural: Fringe,No,396,18.00,22.00,190,39,–,Regular,Open
390441602601,6,8,Stanton Middle School,Kent City,Portage County,1175 Hudson Rd,Kent,OH,44240,(330)676-8300,Suburb: Large,No,660,†,†,267,37,–,Regular,Open
390444601392,PK,3,Stanton Primary Elementary School,New Boston Local,Scioto County,1 Glenwood Tiger Trail,New Boston,OH,45662,(740)456-4637,Rural: Fringe,No,138,9.00,15.33,–,–,83,Regular,Open
390017504699,9,12,Stark High School,Stark High School,Stark County,1379 Garfield Ave SW Ste B,Canton,OH,44706,(234)214-4140,City: Small,Yes,115,5.50,20.91,–,–,62,Regular,Open
390438000617,PK,8,Starling PK-8,Columbus City Schools District,Franklin County,145 S Central Ave,Columbus,OH,43222,(614)365-5945,City: Large,No,557,29.00,19.21,–,–,3,Regular,Open
390446001480,KG,4,Starr Elementary School,Oregon City,Lucas County,3230 Starr Ave,Oregon,OH,43616,(419)693-0589,Suburb: Large,No,438,26.00,16.85,162,32,–,Regular,Open
390449001835,9,12,Start High School,Toledo City,Lucas County,2010 Tremainsville Rd,Toledo,OH,43613,(419)671-3000,City: Large,No,"1,242",88.00,14.11,584,39,–,Regular,Open
390143405697,KG,8,STEAM Academy of Warren,STEAM Academy of Warren,Trumbull County,261 Elm Rd NE,Warren,OH,44483,(330)394-3200,City: Small,Yes,310,19.00,16.32,–,–,200,Regular,Open
390148205756,KG,8,STEAM Academy of Warrensville Heights,STEAM Academy of Warrensville Heights,Cuyahoga County,4700 Richmond Rd Ste 3000,Warrensville Heights,OH,44128,(216)595-2866,Suburb: Large,Yes,248,13.00,19.08,–,–,121,Regular,Open
390437100247,4,8,STEAMM Academy,Canton City,Stark County,1824 3rd St SE,Canton,OH,44707,(330)453-6012,City: Small,No,546,43.25,12.62,–,–,341,Regular,Open
390487003364,9,12,Stebbins High School,Mad River Local,Montgomery County,1900 Harshman Rd,Dayton,OH,45424,(937)237-4250,Suburb: Large,No,"1,091",57.54,18.96,457,101,–,Regular,Open
390156705827,6,12,Steel Academy,Steel Academy,Summit County,1570 Creighton Ave,Akron,OH,44310,(330)633-1383,City: Midsize,Yes,153,14.00,10.93,–,–,91,Regular,Open
390437100236,KG,6,Stephanie Rushin Patrick Elementary School,Canton City,Stark County,1326 Sherrick Rd SE,Canton,OH,44707,(330)453-2782,City: Small,No,390,24.73,15.77,–,–,304,Regular,Open
390437800527,PK,8,Stephanie Tubbs Jones,Cleveland Municipal,Cuyahoga County,11901 Durant Ave,Cleveland,OH,44108,(216)838-2350,City: Large,No,246,12.00,20.50,–,–,243,Regular,Open
390472702828,KG,2,Stephen Bell Elementary School,Bellbrook-Sugarcreek Local,Greene County,4133 Shadowleaf Dr,Bellbrook,OH,45305,(937)848-7831,Suburb: Large,No,560,32.00,17.50,62,18,–,Regular,Open
390149805759,KG,7,Stepstone Academy,Stepstone Academy,Cuyahoga County,3328 Carnegie Ave,Cleveland,OH,44115,(440)260-6400,City: Large,Yes,203,11.00,18.45,–,–,169,Regular,Open
390454902250,KG,5,Sterling Morton Elementary School,Mentor Exempted Village,Lake County,9292 Jordan Dr,Mentor,OH,44060,(440)257-5954,Suburb: Large,No,320,19.40,16.49,105,23,–,Regular,Open
390448201711,9,12,Steubenville High School,Steubenville City,Jefferson County,420 N 4th St,Steubenville,OH,43952,(740)282-9741,City: Small,No,699,42.50,16.45,–,–,333,Regular,Open
390442601198,PK,5,Stevan Dohanos Elementary School,Lorain City,Lorain County,1625 E 32nd St,Lorain,OH,44055,(440)277-1008,Suburb: Midsize,No,293,16.00,18.31,–,–,207,Regular,Open
390440701013,PK,3,Stevenson Elementary,Grandview Heights Schools,Franklin County,1065 Oxley Rd,Columbus,OH,43212,(614)485-4200,Suburb: Large,No,367,22.00,16.68,13,7,–,Regular,Open
390441110729,3,5,Stevenson Elementary School,Heath City,Licking County,152 Cynthia St,Heath,OH,43056,(740)522-8442,Suburb: Small,No,401,21.00,19.10,116,44,–,Regular,Open
390438000719,PK,6,Stewart Alternative Elementary School,Columbus City Schools District,Franklin County,40 Stewart Ave,Columbus,OH,43206,(614)365-5556,City: Large,No,312,14.50,21.52,–,–,164,Regular,Open
390446701558,PK,5,Stewart Elementary School,Princeton City,Hamilton County,11850 Conrey Rd,Cincinnati,OH,45249,(513)864-2800,Suburb: Large,No,478,30.00,15.93,219,22,–,Regular,Open
390448001676,PK,4,Stiles Elementary School,South-Western City,Franklin County,4700 Stiles Ave,Columbus,OH,43228,(614)801-8375,Suburb: Large,No,612,30.00,20.40,486,43,–,Regular,Open
390448005923,PK,PK,Stiles Family Center,South-Western City,Franklin County,4704 Stiles Ave,Columbus,OH,43228,(614)870-5533,Suburb: Large,No,6,0.00,†,–,–,†,Regular,Open
390494703677,PK,5,Stingel Elementary School,Ontario Local,Richland County,426 Shelby Ontario Rd,Ontario,OH,44906,(419)529-4955,Rural: Fringe,No,937,40.00,23.43,–,–,3,Regular,Open
390437300274,2,5,Stingley Elementary School,Centerville City,Montgomery County,95 Linden Dr,Centerville,OH,45459,(937)434-1054,Suburb: Large,No,292,14.00,20.86,37,12,–,Regular,Open
390438400824,7,12,Stivers School For The Arts,Dayton City,Montgomery County,1313 E 5th St,Dayton,OH,45402,(937)542-7380,City: Midsize,No,787,50.00,15.74,–,–,253,Regular,Open
390437800515,PK,8,Stonebrook-White Montessori,Cleveland Municipal,Cuyahoga County,1000 E 92nd St,Cleveland,OH,44108,(216)838-2300,City: Large,No,403,23.00,17.52,–,–,3,Regular,Open
390448301717,9,12,Stow-Munroe Falls High School,Stow-Munroe Falls City School District,Summit County,3227 Graham Rd,Stow,OH,44224,(330)689-5300,Suburb: Large,No,"1,721",86.28,19.95,288,76,–,Regular,Open
390448701747,KG,5,Stranahan Elementary School,Sylvania Schools,Lucas County,3840 N Holland Sylvania Rd,Toledo,OH,43615,(419)824-8614,Suburb: Large,No,528,28.00,18.86,136,32,–,Regular,Open
390502903903,PK,5,Strasburg-Franklin Elementary School,Strasburg-Franklin Local,Tuscarawas County,140 N Bodmer Ave,Strasburg,OH,44680,(330)878-6503,Rural: Fringe,No,262,12.00,21.83,154,22,–,Regular,Open
390502903904,6,12,Strasburg-Franklin High School,Strasburg-Franklin Local,Tuscarawas County,140 N Bodmer Ave,Strasburg,OH,44680,(330)878-5571,Rural: Fringe,No,268,20.00,13.40,–,–,3,Regular,Open
390498504662,KG,5,Strausser Elementary School,Jackson Local,Stark County,8646 Strausser St NW,Massillon,OH,44646,(330)830-8056,Rural: Fringe,No,828,34.33,24.12,69,30,–,Regular,Open
390492303537,PK,3,Streetsboro Elementary School,Streetsboro City,Portage County,8955 Kirby Ln,Streetsboro,OH,44241,(330)626-4907,Suburb: Large,No,609,40.15,15.17,189,31,–,Regular,Open
390492303538,9,12,Streetsboro High School,Streetsboro City,Portage County,8585 State Route 14,Streetsboro,OH,44241,(330)626-4902,Suburb: Large,No,600,41.00,14.63,152,15,–,Regular,Open
390492303539,6,8,Streetsboro Middle School,Streetsboro City,Portage County,1900 Annalane Dr,Streetsboro,OH,44241,(330)626-4905,Suburb: Large,No,460,31.00,14.84,135,20,–,Regular,Open
391004310825,KG,2,Strongsville Academy,Strongsville Academy,Cuyahoga County,16000 Foltz Pkwy,Strongsville,OH,44149,(440)201-3873,Suburb: Large,Yes,27,2.00,13.50,–,–,3,Regular,Open
390448401730,9,12,Strongsville High School,Strongsville City,Cuyahoga County,20025 Lunn Rd,Strongsville,OH,44149,(440)572-7100,Suburb: Large,No,"1,844",97.60,18.89,261,55,–,Regular,Open
390448401722,6,8,Strongsville Middle School,Strongsville City,Cuyahoga County,13200 Pearl Rd,Strongsville,OH,44136,(440)572-7090,Suburb: Large,No,"1,270",80.80,15.72,196,54,–,Regular,Open
390448406071,6,8,Strongsville Online Learning Opportunity Academy,Strongsville City,Cuyahoga County,18199 Cook Ave,Strongsville,OH,44136,(440)572-7000,Suburb: Large,No,33,0.00,†,–,–,3,Regular,Open
390473602864,KG,5,Struble Elementary School,Northwest Local,Hamilton County,2760 Jonrose Ave,Cincinnati,OH,45239,(513)522-2700,Suburb: Large,No,875,48.48,18.05,–,–,283,Regular,Open
390448504556,PK,4,Struthers Elementary School,Struthers City,Mahoning County,520 9th St,Struthers,OH,44471,(330)750-1065,Suburb: Large,No,654,31.00,21.10,–,–,399,Regular,Open
390448501736,9,12,Struthers High School,Struthers City,Mahoning County,111 Euclid Ave,Struthers,OH,44471,(330)750-1062,Suburb: Large,No,465,30.00,15.50,292,52,–,Regular,Open
390448501732,5,8,Struthers Middle School,Struthers City,Mahoning County,800 5th St,Struthers,OH,44471,(330)755-1064,Suburb: Large,No,545,32.00,17.03,329,61,–,Regular,Open
390506504018,PK,6,Stryker Elementary School,Stryker Local,Williams County,400 S Defiance St,Stryker,OH,43557,(419)682-2841,Rural: Distant,No,239,21.00,11.38,–,–,3,Regular,Open
390506504019,7,12,Stryker High School,Stryker Local,Williams County,400 S Defiance St,Stryker,OH,43557,(419)682-4591,Rural: Distant,No,150,15.00,10.00,105,42,–,Regular,Open
390491903527,KG,5,Suffield Elementary School,Field Local,Portage County,1128 Waterloo Rd,Mogadore,OH,44260,(330)628-3430,Suburb: Large,No,390,†,†,103,22,–,Regular,Open
390134405464,KG,6,Sullivant Avenue Community School,Sullivant Avenue Community School,Franklin County,3435 Sullivant Ave,Columbus,OH,43204,(614)308-5991,City: Large,Yes,277,19.00,14.58,–,–,208,Regular,Open
390438000721,PK,5,Sullivant Elementary School,Columbus City Schools District,Franklin County,791 Griggs Ave,Columbus,OH,43223,(614)365-6524,City: Large,No,257,18.00,14.28,–,–,237,Regular,Open
390463502523,PK,5,Summerside Elementary,West Clermont Local,Clermont County,4639 Vermona Dr,Cincinnati,OH,45245,(513)943-6400,Suburb: Large,No,583,30.75,18.96,–,–,3,Regular,Open
390449005941,PK,PK,Summit,Toledo City,Lucas County,306 Bush St,Toledo,OH,43604,(419)671-0500,City: Large,No,15,0.00,†,–,–,3,Regular,Open
390049605206,KG,12,Summit Academy - Toledo,Summit Academy - Toledo,Lucas County,301 Collingwood Blvd,Toledo,OH,43604,(419)243-1815,City: Large,Yes,113,16.50,6.85,–,–,69,Regular,Open
390003802844,KG,5,Summit Academy Akron Elementary School,Summit Academy Akron Elementary School,Summit County,2503 Leland Ave,Akron,OH,44312,(330)253-7441,City: Midsize,Yes,103,7.50,13.73,–,–,32,Regular,Open
390009804167,6,8,Summit Academy Akron Middle School,Summit Academy Akron Middle School,Summit County,2791 Mogadore Rd,Akron,OH,44312,(330)252-1510,City: Midsize,Yes,72,3.33,21.62,–,–,32,Regular,Open
390034404881,8,12,Summit Academy Alternative LearnersWarren Middle & Secondary,Summit Academy Alternative LearnersWarren Middle & Secondary,Trumbull County,1461 Moncrest Dr NW,Warren,OH,44485,(330)399-1692,City: Small,Yes,80,8.00,10.00,–,–,61,Regular,Open
390050105211,KG,8,Summit Academy Community School - Cincinnati,Summit Academy Community School - Cincinnati,Hamilton County,1660 Sternblock Ln,Cincinnati,OH,45237,(513)321-0561,City: Large,Yes,80,9.00,8.89,–,–,48,Regular,Open
390049305203,KG,8,Summit Academy Community School - Dayton,Summit Academy Community School - Dayton,Montgomery County,4128 Cedar Ridge Rd,Dayton,OH,45414,(937)278-4298,City: Midsize,Yes,61,7.50,8.13,–,–,32,Regular,Open
390009704036,KG,12,Summit Academy Community School Alternative Learners -Xenia,Summit Academy Community School Alternative Learners -Xenia,Greene County,1694 Pawnee Dr,Xenia,OH,45385,(937)372-5210,Suburb: Large,Yes,145,17.00,8.53,–,–,79,Regular,Open
390010904106,KG,8,Summit Academy Community School Alternative Learners-Lorain,Summit Academy Community School Alternative Learners-Lorain,Lorain County,2140 E 36th St,Lorain,OH,44055,(440)277-4110,Suburb: Midsize,Yes,63,7.50,8.40,–,–,57,Regular,Open
390007103346,KG,8,Summit Academy Community School for Alternative Learn-Canton,Summit Academy Community School for Alternative Learn-Canton,Stark County,1620 Market Ave S,Canton,OH,44707,(330)458-0393,City: Small,Yes,104,7.00,14.86,–,–,64,Regular,Open
390049205202,KG,5,Summit Academy Community School-Columbus,Summit Academy Community School-Columbus,Franklin County,2521 Fairwood Ave Ste 100,Columbus,OH,43207,(614)237-5497,City: Large,Yes,29,2.83,10.25,–,–,26,Regular,Open
390049705207,KG,12,Summit Academy Community School-Parma,Summit Academy Community School-Parma,Cuyahoga County,5868 Stumph Rd,Parma,OH,44130,(440)888-5407,Suburb: Large,Yes,162,17.00,9.53,–,–,62,Regular,Open
390050005210,KG,7,Summit Academy Community School-Warren,Summit Academy Community School-Warren,Trumbull County,2106 Arbor Ave SE,Warren,OH,44484,(330)369-4233,City: Small,Yes,106,8.00,13.25,–,–,86,Regular,Open
390033904876,6,8,Summit Academy Middle School - Columbus,Summit Academy Middle School - Columbus,Franklin County,2521 Fairwood Ave Ste 200,Columbus,OH,43207,(614)237-5497,City: Large,Yes,33,2.33,14.16,–,–,22,Regular,Open
390049405204,9,12,Summit Academy Secondary - Akron,Summit Academy Secondary - Akron,Summit County,464 S Hawkins Ave,Akron,OH,44320,(330)434-2343,City: Midsize,Yes,55,7.33,7.50,–,–,27,Regular,Open
390049505205,9,12,Summit Academy Secondary - Canton,Summit Academy Secondary - Canton,Stark County,2400 Cleveland Ave NW,Canton,OH,44709,(330)453-8547,City: Small,Yes,67,4.50,14.89,–,–,42,Regular,Open
390049805208,8,12,Summit Academy Secondary - Youngstown,Summit Academy Secondary - Youngstown,Mahoning County,2800 Shady Run Rd,Youngstown,OH,44502,(234)228-8235,City: Small,Yes,150,11.00,13.64,–,–,83,Regular,Open
390036104898,7,12,Summit Academy Secondary School - Middletown,Summit Academy Secondary School - Middletown,Butler County,3029 Yankee Rd,Middletown,OH,45044,(513)420-9767,Suburb: Small,Yes,81,7.00,11.57,–,–,47,Regular,Open
390034804885,9,12,Summit Academy Transition High School Dayton,Summit Academy Transition High School Dayton,Montgomery County,251 Erdiel Dr,Dayton,OH,45415,(937)813-8592,Suburb: Large,Yes,78,8.00,9.75,–,–,57,Regular,Open
390033704874,9,12,Summit Academy Transition High School-Cincinnati,Summit Academy Transition High School-Cincinnati,Hamilton County,5800 Salvia Ave,Cincinnati,OH,45224,(513)541-4000,City: Large,Yes,55,6.50,8.46,–,–,31,Regular,Open
390034204879,9,12,Summit Academy Transition High School-Columbus,Summit Academy Transition High School-Columbus,Franklin County,2521 Fairwood Ave,Columbus,OH,43207,(614)880-0714,City: Large,Yes,38,4.33,8.78,–,–,27,Regular,Open
390035004887,KG,7,Summit Academy-Youngstown,Summit Academy-Youngstown,Mahoning County,144 N Schenley Ave,Youngstown,OH,44509,(330)259-0421,City: Small,Yes,134,15.50,8.65,–,–,130,Regular,Open
390009603913,KG,6,Summit Acdy Comm Schl for Alternative Learners of Middletown,Summit Acdy Comm Schl for Alternative Learners of Middletown,Butler County,4700 Central Ave,Middletown,OH,45044,(513)422-8540,Suburb: Small,Yes,90,8.00,11.25,–,–,30,Regular,Open
390473402849,KG,6,Summit Elementary School,Forest Hills Local,Hamilton County,8400 Northport Dr,Cincinnati,OH,45255,(513)474-2270,Suburb: Large,No,552,27.27,20.24,70,16,–,Regular,Open
390470005654,KG,5,Summit Road Elementary,Reynoldsburg City,Licking County,8591 Summit Rd,Reynoldsburg,OH,43068,(614)501-1037,Rural: Fringe,No,497,19.00,26.16,150,56,–,Regular,Open
390437800540,PK,8,Sunbeam,Cleveland Municipal,Cuyahoga County,11731 Mount Overlook Ave,Cleveland,OH,44120,(216)838-1700,City: Large,No,427,30.00,14.23,–,–,424,Regular,Open
390147505738,KG,7,SunBridge Schools,SunBridge Schools,Lucas County,2729 124TH ST,Toledo,OH,43611,(419)725-5437,City: Large,Yes,258,11.00,23.45,–,–,165,Regular,Open
390447901652,KG,3,Sunview Elementary School,South Euclid-Lyndhurst City,Cuyahoga County,5520 Meadow Wood Blvd,Lyndhurst,OH,44124,(216)691-2225,Suburb: Large,No,359,22.35,16.06,113,15,–,Regular,Open
390435105520,1,4,Superior Intermediate School,Ashtabula Area City,Ashtabula County,2308 Wade Ave,Ashtabula,OH,44004,(440)992-1270,Rural: Fringe,No,436,23.00,18.96,–,–,212,Regular,Open
390439010858,3,6,Superior School for the Performing Arts,East Cleveland City School District,Cuyahoga County,1865 Garfield Rd,East Cleveland,OH,44112,(216)268-6600,Suburb: Large,No,47,0.00,†,–,–,44,Regular,Open
390448401725,KG,5,Surrarrer Elementary School,Strongsville City,Cuyahoga County,9306 Priem Rd,Strongsville,OH,44149,(440)572-7170,Suburb: Large,No,380,22.80,16.67,44,9,–,Regular,Open
390451304306,PK,PK,Sutter Park Preschool,Worthington City,Franklin County,1850 Sutter Pkwy,Powell,OH,43065,(614)450-4900,City: Large,No,318,18.00,17.67,–,–,3,Regular,Open
390470902777,KG,5,Swanton Elementary School,Swanton Local,Fulton County,111 Crestwood Dr,Swanton,OH,43558,(419)826-3766,Suburb: Large,No,438,23.65,18.52,126,26,–,Regular,Open
390470902778,2,12,Swanton High School,Swanton Local,Fulton County,601 N Main St,Swanton,OH,43558,(419)826-3045,Rural: Fringe,No,345,19.13,18.03,148,25,–,Regular,Open
390470902775,5,8,Swanton Middle School,Swanton Local,Fulton County,101 Elton Pkwy,Swanton,OH,43558,(419)826-4016,Suburb: Large,No,355,26.47,13.41,110,16,–,Regular,Open
390486503338,10,12,Swiss Hills Career Center,Switzerland of Ohio Local,Monroe County,46601 State Route 78,Woodsfield,OH,43793,(740)472-0722,Rural: Distant,No,166,22.90,7.25,68,19,–,Vocational,Open
390480410823,6,12,SWL Digital Academy,Southwest Licking Local,Licking County,10653 Hazelton Etna Rd NW,Pataskala,OH,43062,(740)964-3459,Rural: Fringe,No,77,0.00,†,–,–,3,Regular,Open
390468905550,PK,4,Sycamore Creek Elementary School,Pickerington Local,Fairfield County,500 Sycamore Creek St,Pickerington,OH,43147,(614)833-2110,Suburb: Large,No,749,29.00,25.83,128,33,–,Regular,Open
390448601741,8,12,Sycamore High School,Sycamore Community City,Hamilton County,7400 Cornell Rd,Cincinnati,OH,45242,(513)686-1770,Suburb: Large,No,"1,639",113.22,14.48,211,41,–,Regular,Open
390448601742,7,8,Sycamore Junior High School,Sycamore Community City,Hamilton County,5757 Cooper Rd,Cincinnati,OH,45242,(513)686-1760,Suburb: Large,No,823,51.00,16.14,105,12,–,Regular,Open
390448701748,KG,5,Sylvan Elementary School,Sylvania Schools,Lucas County,4830 Wickford Dr E,Sylvania,OH,43560,(419)824-8615,Suburb: Large,No,411,24.00,17.13,65,21,–,Regular,Open
390448701749,6,8,Sylvania Arbor Hills Junior High School,Sylvania Schools,Lucas County,5334 Whiteford Rd,Sylvania,OH,43560,(419)824-8640,Suburb: Large,No,502,36.00,13.94,130,39,–,Regular,Open
390448701750,6,8,Sylvania Mccord Junior High School,Sylvania Schools,Lucas County,4304 N Mccord Rd,Sylvania,OH,43560,(419)824-8650,Suburb: Large,No,546,35.50,15.38,49,18,–,Regular,Open
390448701751,9,12,Sylvania Northview High School,Sylvania Schools,Lucas County,5403 Silica Dr,Sylvania,OH,43560,(419)824-8570,Suburb: Large,No,"1,352",77.17,17.52,217,54,–,Regular,Open
390448701752,9,12,Sylvania Southview High School,Sylvania Schools,Lucas County,7225 Sylvania Ave,Sylvania,OH,43560,(419)824-8580,Suburb: Large,No,"1,107",74.00,14.96,190,59,–,Regular,Open
390448700758,6,8,Sylvania Timberstone Junior High School,Sylvania Schools,Lucas County,9000 Sylvania Ave,Sylvania,OH,43560,(419)824-8680,Rural: Fringe,No,600,42.00,14.29,120,27,–,Regular,Open
390448604371,PK,4,Symmes Elementary School,Sycamore Community City,Hamilton County,11820 Enyart Rd,Loveland,OH,45140,(513)686-1740,Suburb: Large,No,648,41.00,15.80,91,8,–,Regular,Open
390479603058,PK,8,Symmes Valley Elementary School,Symmes Valley Local,Lawrence County,14860 State Route 141,Willow Wood,OH,45696,(740)643-0022,Rural: Distant,No,572,31.00,18.45,–,–,275,Regular,Open
390479603059,9,12,Symmes Valley High School,Symmes Valley Local,Lawrence County,14778 State Route 141,Willow Wood,OH,45696,(740)643-2371,Rural: Distant,No,169,15.58,10.85,–,–,70,Regular,Open
390499203754,PK,4,T C Knapp Elementary School,Perry Local,Stark County,5151 Oakcliff St SW,Canton,OH,44706,(330)478-6174,Suburb: Large,No,416,25.23,16.49,79,23,–,Regular,Open
390007203360,KG,7,T.C.P. World Academy,T.C.P. World Academy,Hamilton County,6000 Ridge Ave,Cincinnati,OH,45213,(513)531-9500,City: Large,Yes,386,13.00,29.69,348,23,–,Regular,Open
390156805832,8,12,T2 Honors Academy,T2 Honors Academy,Cuyahoga County,18450 S Miles Rd,Warrensville Heights,OH,44128,(877)644-6338,Suburb: Large,Yes,109,11.00,9.91,–,–,46,Regular,Open
390441906041,PK,PK,Taft Center for Innovation,Lakewood City,Cuyahoga County,13701 LAKE AVE,LAKEWOOD,OH,44107,(216)529-4092,Suburb: Large,No,30,0.00,†,6,2,–,Regular,Open
390451602088,PK,5,Taft Elementary School,Youngstown City,Mahoning County,730 E Avondale Ave,Youngstown,OH,44502,(330)744-7973,City: Small,No,339,24.00,14.13,–,–,217,Regular,Open
390435000080,4,5,Taft Intermediate School,Ashland City,Ashland County,825 Smith Rd,Ashland,OH,44805,(419)289-7967,Town: Fringe,No,461,17.50,26.34,141,21,–,Regular,Open
390461502460,9,12,Talawanda High School,Talawanda City,Butler County,5301 University Park Blvd,Oxford,OH,45056,(513)273-3200,Rural: Fringe,No,956,50.00,19.12,235,43,–,Regular,Open
390461504370,6,8,Talawanda Middle School,Talawanda City,Butler County,4030 Oxford Reily Rd,Oxford,OH,45056,(513)273-3300,Rural: Fringe,No,698,43.50,16.05,179,50,–,Regular,Open
390448801756,KG,5,Tallmadge Elementary School,Tallmadge City,Summit County,480 EAST AVE,Tallmadge,OH,44278,(330)633-5427,Suburb: Large,No,"1,105",54.00,20.46,261,37,–,Regular,Open
390442001138,KG,5,Tallmadge Elementary School,Lancaster City,Fairfield County,694 Talmadge Ave,Lancaster,OH,43130,(740)687-7336,Town: Distant,No,488,23.00,21.22,273,66,–,Regular,Open
390448801758,9,12,Tallmadge High School,Tallmadge City,Summit County,140 N Munroe Rd,Tallmadge,OH,44278,(330)633-5505,Suburb: Large,No,800,48.93,16.35,115,16,–,Regular,Open
390448801759,6,8,Tallmadge Middle School,Tallmadge City,Summit County,484 East Ave,Tallmadge,OH,44278,(330)633-4994,Suburb: Large,No,559,30.93,18.07,104,13,–,Regular,Open
390442001139,KG,5,Tarhe Trails Elementary School,Lancaster City,Fairfield County,2141 Greencrest Way,Lancaster,OH,43130,(740)687-7330,Town: Distant,No,638,27.80,22.95,213,56,–,Regular,Open
